id,name,fullName,insCode,stockType,instrumentId,cisin,lSecVal,cSecVal,created_date,cSecValReal,Holding
1744,تجلی,تجلی توسعه معادن و فلزات,1.30E+15,303,IRO3TMMZ0001,IRO3TMMZ0006,استخراج كانه هاي فلزي,13,2023-08-31T05:43:20.223Z,13,0
1750,شوینده,مدیریت صنعت شوینده ت.ص.بهشهر,3.49E+15,300,IRO1SHOY0001,IRO1SHOY0005,محصولات شيميايي,44,2023-08-31T05:43:20.682Z,56,0
1758,غمهرا,تولیدیمهرام‌,6.13E+15,300,IRO1MRAM0001,IRO1MRAM0009,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:21.548Z,42,0
1768,وایرا,سرمایه گذاری صنایع ایران,9.14E+15,309,IRO7VIRP0001,IRO7VIRP0001,سرمايه گذاريها,56,2023-08-31T05:43:22.241Z,56,0
1770,پسهند,صنایع‌ لاستیکی  سهند,1.01E+16,300,IRO1SHND0001,IRO1SHND0001,لاستيك و پلاستيك,25,2023-08-31T05:43:22.383Z,25,0
1778,فخوز2,فولاد  خوزستان,1.22E+16,300,IRO1FKHZ0002,IRO1FKHZ0003,فلزات اساسي,27,2023-08-31T05:43:22.905Z,27,0
1784,ثقزوی,شرکت عمران و سازندگی قزوین,1.30E+16,309,IRO7QAZP0001,IRO7QAZP0006,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:23.282Z,70,0
1786,حسیر,ریل سیر کوثر,1.33E+16,303,IRO3RSKZ0001,IRO3RSKZ0004,"حمل ونقل، انبارداري و ارتباطات",60,2023-08-31T05:43:23.402Z,60,0
1790,غگلپا,شیر پاستوریزه پگاه گلپایگان,1.43E+16,303,IRO3PGPZ0001,IRO3PGPZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:23.683Z,42,0
1794,ثعمرا,عمران و توسعه شاهد,1.57E+16,303,IRO3OSHZ0001,IRO3OSHZ0002,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:23.971Z,70,0
1808,کسرام,پارس‌ سرام‌,2.06E+16,300,IRO1PSER0001,IRO1PSER0006,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:43:25.963Z,54,0
1810,درازک,دارویی رازک‌,2.23E+16,300,IRO1DRZK0001,IRO1DRZK0003,مواد و محصولات دارويي,43,2023-08-31T05:43:27.023Z,43,0
1812,اخابر,مخابرات ایران,2.28E+16,300,IRO1MKBT0001,IRO1MKBT0008,مخابرات,64,2023-08-31T05:43:27.159Z,64,0
1814,خودکفا,اقتصادی و خودکفایی آزادگان,2.30E+16,309,IRO7KHDP0001,IRO7KHDP0001,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:28.134Z,42,0
1816,جوین,کشت و صنعت جوین,2.33E+16,309,IRO7JAIP0001,IRO7JAIP0006,زراعت و خدمات وابسته,1,2023-08-31T05:43:28.291Z,1,0
1827,جم پیلن,پلی پروپیلن جم - جم پیلن,2.71E+16,300,IRO1JPPC0001,IRO1JPPC0001,محصولات شيميايي,44,2023-08-31T05:43:29.169Z,44,0
1829,داراب,پتروشیمی داراب,2.73E+16,309,IRO7PDRP0001,IRO7PDRP0004,محصولات شيميايي,44,2023-08-31T05:43:29.367Z,44,0
1835,شپلی,پلی اکریل ایران,2.88E+16,309,IRO7POIP0001,IRO7POIP0002,محصولات شيميايي,44,2023-08-31T05:43:29.809Z,44,0
1837,کسعدی,کاشی سعدی,2.91E+16,300,IRO1KSAD0001,IRO1KSAD0001,كاشي و سراميك,49,2023-08-31T05:43:29.977Z,49,0
1853,غشان,شیرپاستوریزه‌پگاه‌خراسان‌,3.18E+16,300,IRO1SPKH0001,IRO1SPKH0000,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:31.147Z,42,0
1857,وپارس,بانک‌پارسیان‌,3.33E+16,300,IRO1BPAR0001,IRO1BPAR0009,بانكها و موسسات اعتباري,57,2023-08-31T05:43:31.433Z,57,0
1859,غپاک,لبنیات‌ پاک‌,3.40E+16,300,IRO1LPAK0001,IRO1LPAK0004,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:31.621Z,42,0
1861,سپاها,سیمان‌سپاهان‌,3.57E+16,300,IRO1SSEP0001,IRO1SSEP0005,"سيمان، آهك و گچ",53,2023-08-31T05:43:31.770Z,53,0
1875,ثاژن,سخت آژند,4.07E+16,309,IRO7SJAP0001,IRO7SJAP0004,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:32.731Z,70,0
1883,کویر,تولیدی فولاد سپید فراب کویر,4.35E+16,300,IRO1KVIR0001,IRO1KVIR0002,فلزات اساسي,27,2023-08-31T05:43:33.367Z,27,0
1885,شگل,گلتاش‌,4.42E+16,300,IRO1GTSH0001,IRO1GTSH0002,محصولات شيميايي,44,2023-08-31T05:43:33.500Z,44,0
1887,کالا,بورس کالای ایران,4.45E+16,300,IRO1KALA0001,IRO1KALA0001,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:43:33.639Z,94,0
1828,سدور,سیمان‌ دورود,2.72E+16,300,IRO1SDOR0001,IRO1SDOR0008,"سيمان، آهك و گچ",53,2023-08-31T05:43:29.266Z,53,0
1844,ثفارس,عمران‌وتوسعه‌فارس‌,3.09E+16,300,IRO1OFRS0001,IRO1OFRS0006,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:30.513Z,70,0
1866,قشرین,قند شیرین خراسان,3.67E+16,309,IRO7SSUP0001,IRO7SSUP0009,قند و شكر,38,2023-08-31T05:43:32.162Z,38,0
1874,شرنگی,شیمیایی رنگین,4.00E+16,309,IRO7SHEP0001,IRO7SHEP0002,محصولات شيميايي,44,2023-08-31T05:43:32.666Z,44,0
1882,قمرو,قند مرودشت‌,4.33E+16,300,IRO1GMRO0001,IRO1GMRO0001,قند و شكر,38,2023-08-31T05:43:33.257Z,38,0
1884,خراسان,پتروشیمی خراسان,4.36E+16,300,IRO1KRSN0001,IRO1KRSN0000,محصولات شيميايي,44,2023-08-31T05:43:33.431Z,44,0
1888,دی,بانک دی,4.48E+16,303,IRO3BDYZ0001,IRO3BDYZ0003,بانكها و موسسات اعتباري,57,2023-08-31T05:43:33.728Z,57,0
1890,صبا,سرمایه گذاری صبا تامین,4.54E+16,303,IRO3STIZ0001,IRO3STIZ0006,سرمايه گذاريها,56,2023-08-31T05:43:33.870Z,56,0
1892,سپید,سپید ماکیان,4.55E+16,300,IRO1SPID0001,IRO1SPID0008,زراعت و خدمات وابسته,1,2023-08-31T05:43:34.020Z,1,0
1903,افق,فروشگاههای زنجیره ای افق کوروش,4.95E+16,300,IRO1OFOG0001,IRO1OFOG0003,"خرده فروشي،باستثناي وسايل نقليه موتوري",47,2023-08-31T05:43:34.758Z,47,0
1905,انرژی,بورس انرژی ایران,4.96E+16,300,IRO1BENC0001,IRO1BENC0004,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:43:34.915Z,94,0
1911,حشکوه,دلیجان طلایی شکوه پارس,5.06E+16,309,IRO7DLIP0001,IRO7DLIP0009,"حمل ونقل، انبارداري و ارتباطات",60,2023-08-31T05:43:35.298Z,60,0
1919,فن آوا,گروه فن آوا,5.52E+16,309,IRO7FANP0001,IRO7FANP0003,رايانه و فعاليت‌هاي وابسته به آن,72,2023-08-31T05:43:35.835Z,72,0
1921,پرسپولیس,پرسپولیس,5.53E+16,309,IRO7PSPP0001,IRO7PSPP0009,فعاليتهاي فرهنگي و ورزشي,93,2023-08-31T05:43:35.979Z,93,0
1925,حاریا,کشتیرانی آریا,5.68E+16,309,IRO7ARAP0001,IRO7ARAP0004,حمل و نقل آبي,61,2023-08-31T05:43:36.211Z,61,0
1927,پلاسک,پلاسکوکار,5.77E+16,300,IRO1PLKK0001,IRO1PLKK0002,لاستيك و پلاستيك,25,2023-08-31T05:43:36.376Z,25,0
1929,سمتاز,سیمان ممتازان کرمان,5.80E+16,309,IRO7CMKP0001,IRO7CMKP0005,"سيمان، آهك و گچ",53,2023-08-31T05:43:36.550Z,53,0
1933,لوتوس,تامین سرمایه لوتوس پارسیان,5.91E+16,300,IRO1LTOS0001,IRO1LTOS0006,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-08-31T05:43:36.852Z,67,0
1935,پرداخت,به پرداخت ملت,5.96E+16,300,IRO1PRKT0001,IRO1PRKT0007,رايانه و فعاليت‌هاي وابسته به آن,72,2023-08-31T05:43:36.979Z,72,0
1937,بهیر,س. توسعه تجارت هیرمند,6.03E+16,309,IRO7HIRP0001,IRO7HIRP0009,سرمايه گذاريها,56,2023-08-31T05:43:37.120Z,56,0
1939,وهنر,گروه توسعه هنر ایران,6.08E+16,309,IRO7IADP0001,IRO7IADP0002,"فعاليت هاي هنري، سرگرمي و خلاقانه",90,2023-08-31T05:43:37.283Z,90,0
1941,غپونه,نوش پونه مشهد,6.20E+16,303,IRO3NPMP0001,IRO3NPMP0001,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-08-31T05:43:37.569Z,42,0
1943,بکابل,سیم و کابل ابهر,6.21E+16,303,IRO3ABCZ0001,IRO3ABCZ0002,ماشين آلات و دستگاه‌هاي برقي,31,2023-08-31T05:43:37.693Z,31,0
1951,شزنگ,تجهیزنیرویزنگان‌,6.55E+16,309,IRO7ZNGP0001,IRO7ZNGP0003,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-08-31T05:43:38.226Z,23,0
1955,دتوزیع,توزیع دارو پخش,6.67E+16,303,IRO3DPDZ0001,IRO3DPDZ0002,مواد و محصولات دارويي,43,2023-08-31T05:43:38.484Z,43,0
1957,سخزر,سیمان‌ خزر,6.73E+16,300,IRO1SKAZ0001,IRO1SKAZ0005,"سيمان، آهك و گچ",53,2023-08-31T05:43:38.617Z,53,0
1959,وتوس,توسعه‌شهریتوس‌گستر,6.81E+16,300,IRO1TGOS0001,IRO1TGOS0003,"انبوه سازي، املاك و مستغلات",70,2023-08-31T05:43:38.741Z,70,0
1965,ددانا,داروسازی دانا,6.95E+16,303,IRO3DPHZ0001,IRO3DPHZ0008,مواد و محصولات دارويي,43,2023-08-31T05:43:39.195Z,43,0
1971,شپترو,پتروشیمی آبادان,7.20E+16,309,IRO7APTP0001,IRO7APTP0005,محصولات شيميايي,44,2023-08-31T05:43:39.601Z,44,0
1914,افرا,افرانت,5.28E+16,303,IRO3AFRZ0001,IRO3AFRZ0001,رايانه و فعاليت‌هاي وابسته به آن,72,2023-08-31T05:43:35.518Z,72,0
1924,لسرما,سرما آفرین‌,5.59E+16,300,IRO1SRMA0001,IRO1SRMA0003,ماشين آلات و تجهيزات,29,2023-08-31T05:43:36.153Z,29,0
1928,والبر,سرمایه‌ گذاری البرز(هلدینگ‌,5.79E+16,300,IRO1ALBZ0001,IRO1ALBZ0003,مواد و محصولات دارويي,43,2023-08-31T05:43:36.467Z,43,0
1930,خکرمان,سرمایه گذاری آرمان گستر پاریز,5.85E+16,303,IRO3KKHP0001,IRO3KKHP0006,خودرو و ساخت قطعات,34,2023-08-31T05:43:36.629Z,34,0
1932,ومعادن,توسعه‌معادن‌وفلزات‌,5.89E+16,300,IRO1MADN0001,IRO1MADN0004,استخراج كانه هاي فلزي,13,2023-08-31T05:43:36.791Z,13,0
1934,وپترو,سرمایه‌گذاری صنایع پتروشیمی,5.95E+16,300,IRO1PETR0001,IRO1PETR0005,محصولات شيميايي,44,2023-08-31T05:43:36.916Z,44,0
1936,شسم,تولید سموم‌ علف‌ کش,5.98E+16,309,IRO7TSAP0001,IRO7TSAP0002,محصولات شيميايي,44,2023-08-31T05:43:37.052Z,44,0
1948,ساذری,آذریت‌,6.42E+16,309,IRO7AZRP0001,IRO7AZRP0005,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:43:38.026Z,54,0
1950,فجوش,جوش‌ و اکسیژن‌ ایران‌,6.45E+16,309,IRO7JSHP0001,IRO7JSHP0007,ساخت محصولات فلزي,28,2023-08-31T05:43:38.168Z,28,0
1952,کتوکا,تولیدی و خدمات صنایع نسوز توکا,6.57E+16,303,IRO3TUKZ0001,IRO3TUKZ0008,ساير محصولات كاني غيرفلزي,54,2023-08-31T05:43:38.286Z,54,0
1954,ددام,داروسازی زاگرس فارمد پارس,6.65E+16,300,IRO1DAML0001,IRO1DAML0006,مواد و محصولات دارويي,43,2023-08-31T05:43:38.426Z,43,0
1956,رمپنا,گروه مپنا (سهامی عام),6.71E+16,300,IRO1MAPN0001,IRO1MAPN0000,خدمات فني و مهندسي,74,2023-08-31T05:43:38.548Z,74,0
2187,وثخوز,سرمایه گذاری و توسعه خوزستان,4.00E+16,309,IRO7CKHP0001,IRO7CKHP0002,"انبوه سازي، املاك و مستغلات",70,2023-10-17T18:01:09.418Z,70,0
2189,کاریز2,بیمه زندگی کاریزما50%تادیه,6.30E+16,309,IRO7CMIZ0002,IRO7CMIZ0007,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,2023-10-17T18:01:10.803Z,66,0
2190,وامین,س.امین توان آفرین ساز,4.37E+15,303,IRO3ATAP0001,IRO3ATAP0006,سرمايه گذاريها,56,2023-10-17T18:01:12.977Z,56,0
2192,تنوین,تامین سرمایه نوین,2.54E+16,300,IRO1TNOV0001,IRO1TNOV0009,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-10-17T18:01:15.393Z,67,0
2207,تکاردان2,تامین سرمایه کاردان,7.03E+16,300,IRO1KRDN0002,IRO1KRDN0007,فعاليتهاي كمكي به نهادهاي مالي واسط,67,2023-10-17T18:01:39.545Z,67,0
2212,شکربن2,کربن‌ ایران‌,6.49E+16,300,IRO1CRBN0002,IRO1CRBN0009,محصولات شيميايي,44,2023-10-17T18:01:48.542Z,44,0
2215,سقاین,سیمان‌ قائن‌,6.07E+16,300,IRO1SGEN0001,IRO1SGEN0001,"سيمان، آهك و گچ",53,2023-10-17T18:02:01.158Z,53,0
2191,شفارا,پتروشیمی فارابی,1.67E+16,309,IRO7FAPP0001,IRO7FAPP0001,محصولات شيميايي,44,2023-10-17T18:01:14.279Z,44,0
2200,سفارس2,سیمان فارس و خوزستان,3.64E+16,300,IRO1SFKZ0002,IRO1SFKZ0000,"سيمان، آهك و گچ",53,2023-10-17T18:01:25.539Z,53,0
2213,تپولا,مهندسی مرآت پولاد,2.23E+16,309,IRO7TPOP0001,IRO7TPOP0009,خدمات فني و مهندسي,74,2023-10-17T18:01:50.966Z,74,0
2219,وبهمن2,سرمایه‌گذاریبهمن‌,6.98E+16,300,IRO1SBAH0002,IRO1SBAH0008,سرمايه گذاريها,56,2023-10-17T18:02:04.773Z,56,0
2220,سخزر2,سیمان‌ خزر,4.10E+16,300,IRO1SKAZ0002,IRO1SKAZ0005,"سيمان، آهك و گچ",53,2023-10-17T18:02:07.678Z,53,0
2222,بهپاک,صنعتی بهپاک,1.27E+16,303,IRO3BHPZ0001,IRO3BHPZ0000,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:02:12.680Z,42,0
2223,غمایه,شرکت خمیرمایه رضوی,5.95E+16,303,IRO3RAVZ0001,IRO3RAVZ0001,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:02:13.761Z,42,0
2224,غمارگ,مارگارین,2.15E+16,309,IRO7MRGN0001,IRO7MRGN0006,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:02:16.251Z,42,0
2233,تاصیکو,سرمایه گذاری صدرتامین,2.33E+16,300,IRO1SADR0001,IRO1SADR0004,استخراج كانه هاي فلزي,13,2023-10-17T18:02:24.782Z,13,0
2238,غگیلا2,شیرپاستوریزه پگاه گیلان,5.56E+16,303,IRO3PEGZ0002,IRO3PEGZ0008,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:02:29.841Z,42,0
2240,سیمرغ2,سیمرغ,4.76E+16,300,IRO1SMRG0002,IRO1SMRG0007,زراعت و خدمات وابسته,1,2023-10-17T18:02:32.585Z,1,0
2245,قنقش,قند نقش جهان,3.05E+15,309,IRO7NJSP0001,IRO7NJSP0009,قند و شكر,38,2023-10-17T18:02:35.901Z,38,0
2246,زقیام,کشت و دام قیام اصفهان,7.13E+16,303,IRO3GAHZ0001,IRO3GAHZ0002,زراعت و خدمات وابسته,1,2023-10-17T18:02:37.331Z,1,0
2247,حپرتو,پرتو بار فرابر خلیج فارس,4.89E+15,303,IRO3PBFZ0001,IRO3PBFZ0002,"حمل ونقل، انبارداري و ارتباطات",60,2023-10-17T18:02:37.722Z,60,0
2250,پکویر,کویر تایر,7.24E+15,300,IRO1KVRZ0001,IRO1KVRZ0001,لاستيك و پلاستيك,25,2023-10-17T18:02:41.123Z,25,0
2254,شیران2,س. صنایع‌شیمیاییایران,5.98E+16,300,IRO1SSIN0002,IRO1SSIN0003,محصولات شيميايي,44,2023-10-17T18:02:45.417Z,44,0
2258,شبریز2,پالایش نفت تبریز,2.98E+16,300,IRO1PNTB0002,IRO1PNTB0002,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-10-17T18:02:49.086Z,23,0
2259,غپآذر2,شیر پگاه آذربایجان شرقی,5.64E+16,303,IRO3GHPZ0002,IRO3GHPZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:02:49.992Z,42,0
2262,شتران2,پالایش نفت تهران,2.37E+16,300,IRO1PTEH0002,IRO1PTEH0007,"فراورده هاي نفتي، كك و سوخت هسته اي",23,2023-10-17T18:02:54.570Z,23,0
2266,وسنا,سرمایه گذاری نیروگاهی ایران,2.47E+16,309,IRO7SNAP0001,IRO7SNAP0008,سرمايه گذاريها,56,2023-10-17T18:02:59.398Z,56,0
2273,ثعتما,س. ساختمانی اعتماد گستر,6.47E+16,309,IRO7ETMP0001,IRO7ETMP0004,"انبوه سازي، املاك و مستغلات",70,2023-10-17T18:03:06.894Z,70,0
2280,پارس2,پتروشیمی پارس,2.74E+16,300,IRO1PARS0002,IRO1PARS0000,محصولات شيميايي,44,2023-10-17T18:03:15.123Z,44,0
2300,فجر2,فولاد امیرکبیرکاشان,3.40E+16,300,IRO1FAJR0002,IRO1FAJR0003,فلزات اساسي,27,2023-10-17T18:04:01.248Z,27,0
2307,اردستان,سیمان اردستان,3.53E+16,300,IRO1ARDS0001,IRO1ARDS0004,"سيمان، آهك و گچ",53,2023-10-17T18:04:08.893Z,53,0
2333,فوکا,فولاد کاویان,6.65E+16,309,IRO7FVAP0001,IRO7FVAP0003,فلزات اساسي,27,2023-10-17T18:04:54.462Z,27,0
2351,ومشان,س. فنی و مهندسی مشانیر,3.54E+16,309,IRO7IFMP0001,IRO7IFMP0006,سرمايه گذاريها,56,2023-10-17T18:05:14.660Z,56,0
2353,شغدیر2,پتروشیمی غدیر,4.89E+16,300,IRO1PGDR0002,IRO1PGDR0001,محصولات شيميايي,44,2023-10-17T18:05:16.973Z,44,0
2354,سرود2,سیمان‌شاهرود,6.10E+16,300,IRO1SROD0002,IRO1SROD0008,"سيمان، آهك و گچ",53,2023-10-17T18:05:17.592Z,53,0
2271,دلر2,داروسازی اکسیر,6.10E+16,300,IRO1EXIR0002,IRO1EXIR0008,مواد و محصولات دارويي,43,2023-10-17T18:03:05.543Z,43,0
2275,فولاژ2,فولاد آلیاژی ایران,3.10E+15,300,IRO1FAIR0002,IRO1FAIR0004,فلزات اساسي,27,2023-10-17T18:03:07.873Z,27,0
2283,وآذر2,سرمایه‌گذاریتوسعه‌آذربایجان‌,4.81E+16,300,IRO1TAZB0002,IRO1TAZB0005,"انبوه سازي، املاك و مستغلات",70,2023-10-17T18:03:18.027Z,70,0
2291,بازرگام,پست پیشگامان بادپا,4.78E+16,309,IRO7BZGP0001,IRO7BZGP0007,اطلاعات و ارتباطات,73,2023-10-17T18:03:29.613Z,73,0
2296,وکغدیر2,بین المللی توسعه ص. معادن غدیر,6.15E+16,300,IRO1TMGD0002,IRO1TMGD0002,شركتهاي چند رشته اي صنعتي,39,2023-10-17T18:03:55.433Z,39,0
2302,فافزا,فولاد افزا سپاهان,6.60E+16,309,IRO7FAFP0001,IRO7FAFP0003,فلزات اساسي,27,2023-10-17T18:04:02.175Z,27,0
2303,لکما,کارخانجات‌مخابراتیایران‌,4.56E+16,309,IRO7KMOP0001,IRO7KMOP0001,ساخت دستگاه‌ها و وسايل ارتباطي,32,2023-10-17T18:04:02.724Z,32,0
2304,کترام,تولیدی کاشی تکسرام‌,2.41E+16,300,IRO1TKSM0001,IRO1TKSM0009,كاشي و سراميك,49,2023-10-17T18:04:04.883Z,49,0
2306,شپدیس2,پتروشیمی پردیس,1.22E+16,300,IRO1PRDZ0002,IRO1PRDZ0008,محصولات شيميايي,44,2023-10-17T18:04:06.165Z,44,0
2313,غدانه,پنبه و دانه های روغنی خراسان,8.23E+15,303,IRO3KCOZ0001,IRO3KCOZ0005,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:04:20.220Z,42,0
2340,شمواد,تولید مواداولیه الیاف مصنوعی,2.83E+16,309,IRO7MFMP0001,IRO7MFMP0000,محصولات شيميايي,44,2023-10-17T18:05:00.884Z,44,0
2346,گدنا2,تهیه توزیع غذای دنا آفرین فدک,1.79E+15,303,IRO3DCAZ0002,IRO3DCAZ0000,هتل و رستوران,55,2023-10-17T18:05:07.162Z,55,0
2348,غچین,کشت‌ و صنعت‌ چین‌ چین,4.49E+16,300,IRO1CHCH0001,IRO1CHCH0008,محصولات غذايي و آشاميدني به جز قند و شكر,42,2023-10-17T18:05:11.610Z,42,0
2379,تاپیکو2,س. نفت و گاز و پتروشیمی تأمین,2.07E+16,300,IRO1PTAP0002,IRO1PTAP0001,محصولات شيميايي,44,2023-10-17T18:05:45.433Z,44,0
2358,کمرجان,بازرگانی و تولیدی مرجان کار,5.06E+16,303,IRO3MRJZ0001,IRO3MRJZ0003,ساير محصولات كاني غيرفلزي,54,2023-10-17T18:05:26.300Z,54,0
2359,ستران,سیمان‌ تهران‌,3.08E+16,300,IRO1STEH0001,IRO1STEH0004,"سيمان، آهك و گچ",53,2023-10-17T18:05:27.020Z,53,0
1054,غگز,گز سکه,5.76E+16,313,IRO5GSKS0001,IRO5GSKS0004,محصولات غذايي و آشاميدني به جز قند و شكر,42,15:55.3,42,0
1099,فصبا,صبا فولاد خلیج فارس,2.36E+16,303,IRO3SBLZ0001,IRO3SBLZ0001,فلزات اساسي,27,16:04.3,27,0
1181,فنر,پارس فنر,2.73E+16,303,IRO3PSFZ0001,IRO3PSFZ0003,خودرو و ساخت قطعات,34,16:32.6,34,0
1524,فماک,ماداکتو استیل کرد,3.54E+16,313,IRO5MSCS0001,IRO5MSCS0006,فلزات اساسي,27,18:26.1,27,0
1531,نخریس,نخریسی و نساجی خسروی خراسان,4.69E+16,303,IRO3NAKZ0001,IRO3NAKZ0008,منسوجات,17,18:28.4,17,0
1773,بپردیس,بیمه پردیس 50% تادیه,4.88E+16,309,IRO7PDSZ0001,IRO7PDSZ0001,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,19:49.1,66,0
1787,شگستر,گسترش سوخت سبززاگرس(سهامی عام),2.47E+16,300,IRO1SHGS0001,IRO1SHGS0003,محصولات شيميايي,44,19:53.8,44,0
1912,شفام,تولیدی و صنعتی گوهرفام,1.14E+16,303,IRO3GOFZ0001,IRO3GOFZ0008,محصولات شيميايي,44,20:35.1,44,0
1915,کرومیت,توسعه معادن کرومیت کاوندگان,4.96E+16,303,IRO3KVNZ0001,IRO3KVNZ0003,استخراج كانه هاي فلزي,13,20:36.1,13,0
2034,اتکاسا,بیمه اتکایی سامان,6.86E+16,309,IRO7SREP0001,IRO7SREP0000,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,21:16.4,66,0
2060,غنیلی,مجتمع تولیدی نیلی صنعت کرمان,2.14E+16,313,IRO5NSKS0001,IRO5NSKS0005,محصولات غذايي و آشاميدني به جز قند و شكر,42,21:24.7,42,0
2143,داتام,گروه مالی داتام,6.89E+16,300,IRO1DTAM0001,IRO1DTAM0008,سرمايه گذاريها,56,21:52.7,56,0
2220,آردینه,نشاسته و گلوکز آردینه,9.96E+15,303,IRO3ARDZ0001,IRO3ARDZ0003,محصولات غذايي و آشاميدني به جز قند و شكر,42,22:18.9,42,0
2241,شگامرن,مجتمع پترو صنعت گامرون,1.05E+15,313,IRO5PSGS0001,IRO5PSGS0009,محصولات شيميايي,44,22:25.9,44,0
2452,معین,بیمه ایران - معین,2.43E+16,303,IRO3MONZ0001,IRO3MONZ0000,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,66,12:42.8,66,0
2807,خنور,نورایستا پلاستیک,3.37E+16,303,IRO3NIPZ0001,IRO3NIPZ0005,خودرو و ساخت قطعات,34,06:13.4,34,0
